Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Support_Calls_Per_Month,Service_Count
CUST-13851,20,Female,57,Month-to-month,DSL,Yes,No,47.83,2744.58,61.03,21,4,0,Bank transfer,0.4701,-11.8,Yes,57,48.15052631578947,0.07017543859649122,2
CUST-13852,24,Female,40,Month-to-month,DSL,Yes,Yes,57.52,2370.26,74.81,13,2,1,Electronic check,0.0971,8.84,No,40,59.2565,0.05,3
CUST-13853,38,Male,10,Month-to-month,Cable,Yes,No,55.75,430.73,44.49,19,3,0,Electronic check,0.2486,17.47,Yes,10,43.073,0.3,2
CUST-13854,45,Male,18,Month-to-month,Cable,Yes,Yes,59.02,897.31,32.29,22,1,0,Credit card,0.2222,-5.71,No,18,49.85055555555555,0.05555555555555555,3
CUST-13855,59,Female,32,One year,DSL,Yes,Yes,58.63,2104.41,59.41,17,1,1,Electronic check,0.0596,-3.08,No,32,65.7628125,0.03125,3
CUST-13856,38,Male,18,Two year,DSL,Yes,Yes,60.39,1196.79,72.44,11,5,0,Bank transfer,0.0746,-3.42,No,18,66.48833333333333,0.2777777777777778,3
CUST-13857,19,Female,50,Month-to-month,Fiber optic,Yes,Yes,49.94,2342.45,106.14,16,3,0,Electronic check,0.0461,-3.41,No,50,46.849,0.06,3
CUST-13858,36,Female,27,Month-to-month,Fiber optic,Yes,No,77.12,2160.01,39.09,9,3,1,Electronic check,0.0951,18.38,Yes,27,80.00037037037038,0.1111111111111111,2
CUST-13859,43,Male,61,Two year,Cable,No,No,47.25,2971.4,92.11,28,1,1,Bank transfer,0.2289,3.79,No,61,48.71147540983607,0.01639344262295082,1
CUST-13860,49,Male,20,Month-to-month,Cable,Yes,Yes,68.9,1571.28,62.55,26,0,1,Electronic check,0.1707,-9.11,Yes,20,78.564,0.0,3
CUST-13861,55,Female,36,Two year,Fiber optic,Yes,No,74.72,2586.99,59.14,9,2,1,Bank transfer,0.4891,-7.34,No,36,71.86083333333333,0.05555555555555555,2
CUST-13862,32,Female,52,Month-to-month,Fiber optic,Yes,Yes,40.62,2093.89,27.76,11,3,0,Electronic check,0.3149,-22.08,No,52,40.26711538461538,0.057692307692307696,3
CUST-13863,53,Male,15,Month-to-month,Cable,Yes,No,59.02,824.29,74.41,10,1,0,Mailed check,0.0019,-6.71,Yes,15,54.952666666666666,0.06666666666666667,2
CUST-13864,54,Female,55,Month-to-month,Cable,No,No,51.85,2877.78,71.6,17,3,0,Bank transfer,0.0485,-12.55,No,55,52.32327272727273,0.05454545454545454,1
CUST-13865,63,Male,43,Month-to-month,Fiber optic,Yes,No,56.94,2401.1,119.43,18,0,0,Electronic check,0.1419,-12.01,No,43,55.83953488372093,0.0,2
CUST-13866,48,Male,47,One year,Fiber optic,Yes,No,69.48,3351.42,58.81,21,4,0,Electronic check,0.2086,-2.56,No,47,71.3068085106383,0.0851063829787234,2
CUST-13867,65,Male,33,Two year,Cable,Yes,Yes,67.49,2060.31,102.29,18,2,0,Credit card,0.1023,-10.5,No,33,62.43363636363636,0.06060606060606061,3
CUST-13868,30,Female,68,Month-to-month,Fiber optic,Yes,Yes,73.72,5033.4,57.68,16,1,0,Credit card,0.1006,0.54,No,68,74.02058823529411,0.014705882352941176,3
CUST-13869,59,Female,56,Two year,Fiber optic,Yes,Yes,85.07,4596.23,56.8,18,0,0,Bank transfer,0.2391,6.77,No,56,82.0755357142857,0.0,3
CUST-13870,20,Female,14,Month-to-month,DSL,Yes,No,61.72,1004.37,24.67,24,0,0,Electronic check,0.1015,5.99,Yes,14,71.74071428571429,0.0,2
CUST-13871,23,Male,41,Month-to-month,Fiber optic,Yes,Yes,81.05,3291.35,92.59,11,3,0,Bank transfer,0.0797,4.97,No,41,80.27682926829269,0.07317073170731707,3
CUST-13872,68,Female,66,Two year,Cable,No,No,41.45,2716.36,68.31,18,1,1,Electronic check,0.1219,-28.06,No,66,41.156969696969696,0.015151515151515152,1
CUST-13873,45,Female,21,Two year,DSL,Yes,Yes,57.15,1299.63,64.88,11,2,1,Electronic check,0.2863,-3.67,Yes,21,61.88714285714286,0.09523809523809523,3
CUST-13874,54,Male,39,Month-to-month,Fiber optic,Yes,Yes,72.33,2845.81,58.04,15,2,0,Bank transfer,0.111,17.35,No,39,72.96948717948717,0.05128205128205128,3
CUST-13875,52,Male,55,Month-to-month,DSL,Yes,No,63.8,3509.42,70.65,13,2,2,Credit card,0.1111,27.63,Yes,55,63.80763636363636,0.03636363636363636,2
CUST-13876,58,Male,20,Month-to-month,Fiber optic,Yes,No,65.93,1246.78,47.93,22,3,0,Bank transfer,0.2516,11.71,No,20,62.339,0.15,2
CUST-13877,32,Female,38,Month-to-month,Fiber optic,Yes,Yes,79.9,3011.49,75.79,17,3,2,Electronic check,0.3317,2.71,No,38,79.24973684210526,0.07894736842105263,3
CUST-13878,28,Male,40,One year,DSL,Yes,No,57.36,2177.97,42.09,22,0,0,Electronic check,0.1623,-7.99,No,40,54.44924999999999,0.0,2
CUST-13879,20,Male,13,Month-to-month,DSL,No,No,35.83,345.18,61.79,18,4,1,Bank transfer,0.1087,17.0,No,13,26.552307692307693,0.3076923076923077,1
CUST-13880,68,Female,13,One year,Fiber optic,Yes,Yes,73.64,998.58,76.94,12,4,0,Bank transfer,0.0525,0.15,Yes,13,76.81384615384616,0.3076923076923077,3
CUST-13881,30,Female,41,Month-to-month,DSL,Yes,No,58.27,2228.48,98.78,18,1,0,Credit card,0.1074,-0.98,No,41,54.353170731707316,0.024390243902439025,2
CUST-13882,51,Female,13,Month-to-month,DSL,Yes,Yes,67.05,845.85,70.04,18,5,0,Bank transfer,0.0123,15.79,No,13,65.06538461538462,0.38461538461538464,3
CUST-13883,44,Female,69,Month-to-month,DSL,Yes,No,42.99,2994.11,96.12,23,2,0,Bank transfer,0.0751,-34.99,No,69,43.39289855072464,0.028985507246376812,2
CUST-13884,27,Male,38,Month-to-month,Fiber optic,Yes,Yes,71.67,2764.91,64.7,18,0,0,Bank transfer,0.2788,1.15,No,38,72.76078947368421,0.0,3
CUST-13885,42,Female,51,One year,Cable,Yes,No,61.76,2873.35,42.56,15,3,0,Mailed check,0.0784,-15.7,No,51,56.34019607843137,0.058823529411764705,2
CUST-13886,22,Male,29,Two year,DSL,Yes,Yes,62.7,1738.56,114.96,11,1,0,Mailed check,0.0236,8.64,No,29,59.95034482758621,0.034482758620689655,3
CUST-13887,28,Male,22,Two year,Fiber optic,Yes,Yes,74.78,1743.64,62.23,9,3,0,Bank transfer,0.0665,21.41,No,22,79.25636363636364,0.13636363636363635,3
CUST-13888,26,Female,36,One year,Cable,Yes,No,59.7,2218.6,87.72,20,2,1,Credit card,0.0909,7.92,No,36,61.62777777777777,0.05555555555555555,2
CUST-13889,65,Male,52,Month-to-month,Cable,Yes,Yes,59.02,3074.05,50.1,15,1,0,Electronic check,0.7174,25.64,No,52,59.11634615384616,0.019230769230769232,3
CUST-13890,50,Male,29,Two year,Fiber optic,Yes,No,73.35,2064.17,77.5,16,2,0,Electronic check,0.1227,4.51,No,29,71.17827586206897,0.06896551724137931,2
CUST-13891,71,Female,21,Two year,DSL,Yes,No,51.49,1057.85,73.27,17,3,1,Electronic check,0.0971,19.32,No,21,50.37380952380952,0.14285714285714285,2
CUST-13892,43,Male,11,Two year,Cable,Yes,Yes,55.22,653.03,65.0,17,1,2,Credit card,0.1314,-17.08,Yes,11,59.36636363636364,0.09090909090909091,3
CUST-13893,29,Male,40,Month-to-month,Fiber optic,Yes,Yes,76.21,3003.81,113.7,25,3,0,Mailed check,0.0734,4.52,Yes,40,75.09525,0.075,3
CUST-13894,53,Female,49,Month-to-month,Fiber optic,Yes,No,33.55,1704.21,75.29,19,3,0,Credit card,0.215,-13.89,No,49,34.77979591836735,0.061224489795918366,2
CUST-13895,71,Female,38,One year,DSL,Yes,Yes,63.17,2514.18,56.09,16,1,0,Credit card,0.1221,6.6,No,38,66.16263157894737,0.02631578947368421,3
CUST-13896,48,Female,19,Month-to-month,Cable,No,Yes,51.56,938.77,102.78,14,6,1,Electronic check,0.5187,-1.84,Yes,19,49.40894736842105,0.3157894736842105,2
CUST-13897,19,Male,18,Month-to-month,Cable,No,Yes,66.53,1264.97,21.53,21,2,3,Mailed check,0.019,-0.37,Yes,18,70.2761111111111,0.1111111111111111,2
CUST-13898,35,Female,28,Month-to-month,Fiber optic,Yes,Yes,45.15,1201.49,30.01,15,1,0,Electronic check,0.1386,-0.56,No,28,42.910357142857144,0.03571428571428571,3
CUST-13899,71,Female,26,Month-to-month,DSL,Yes,No,57.11,1441.67,86.12,10,1,0,Mailed check,0.4249,14.59,No,26,55.448846153846155,0.038461538461538464,2
CUST-13900,48,Male,15,Month-to-month,Cable,Yes,No,48.19,793.63,70.44,28,1,1,Electronic check,0.3091,4.32,No,15,52.90866666666667,0.06666666666666667,2
CUST-13901,73,Male,68,One year,Fiber optic,Yes,No,71.71,5108.96,51.89,17,2,1,Electronic check,0.0754,4.26,Yes,68,75.13176470588235,0.029411764705882353,2
CUST-13902,47,Male,24,One year,Fiber optic,Yes,No,70.98,1677.98,74.41,18,1,1,Bank transfer,0.0601,2.2,No,24,69.91583333333334,0.041666666666666664,2
CUST-13903,18,Female,19,Month-to-month,Cable,No,Yes,60.22,1429.8,90.59,25,1,1,Electronic check,0.3129,10.62,No,19,75.25263157894737,0.05263157894736842,2
CUST-13904,68,Male,44,Month-to-month,DSL,No,No,44.23,1880.74,39.64,15,2,0,Electronic check,0.1347,-0.63,No,44,42.74409090909091,0.045454545454545456,1
CUST-13905,62,Female,58,Two year,Cable,Yes,No,59.72,3590.59,62.9,17,4,1,Credit card,0.0205,-11.26,No,58,61.906724137931036,0.06896551724137931,2
CUST-13906,59,Female,34,Month-to-month,Fiber optic,Yes,Yes,63.28,2276.17,65.92,15,0,0,Credit card,0.106,13.53,No,34,66.94617647058824,0.0,3
CUST-13907,74,Male,49,Month-to-month,Fiber optic,Yes,No,81.45,4141.18,72.35,16,2,2,Electronic check,0.0839,-3.28,Yes,49,84.51387755102041,0.04081632653061224,2
CUST-13908,29,Female,7,Month-to-month,Fiber optic,Yes,Yes,74.39,476.93,80.46,21,0,0,Bank transfer,0.0297,5.35,No,7,68.13285714285715,0.0,3
CUST-13909,70,Male,39,Month-to-month,DSL,Yes,Yes,54.82,2200.1,17.77,20,5,1,Bank transfer,0.0677,11.16,No,39,56.41282051282051,0.1282051282051282,3
CUST-13910,31,Male,5,One year,Fiber optic,No,Yes,71.4,378.93,77.87,26,2,0,Electronic check,0.1096,-10.84,No,5,75.786,0.4,2
CUST-13911,74,Female,10,Month-to-month,Fiber optic,No,Yes,74.31,725.46,19.19,21,1,0,Bank transfer,0.0409,-7.8,No,10,72.546,0.1,2
CUST-13912,29,Male,43,Two year,Fiber optic,Yes,Yes,35.74,1528.49,64.11,23,1,0,Credit card,0.195,-15.17,No,43,35.546279069767444,0.023255813953488372,3
CUST-13913,49,Female,15,Month-to-month,Cable,Yes,Yes,56.51,682.73,39.67,23,3,0,Mailed check,0.1697,-2.18,No,15,45.51533333333334,0.2,3
CUST-13914,63,Female,3,Two year,Cable,Yes,Yes,77.31,223.62,69.72,19,4,0,Bank transfer,0.1687,14.7,No,3,74.54,1.3333333333333333,3
CUST-13915,22,Male,13,One year,Fiber optic,No,Yes,68.56,842.11,80.97,17,2,0,Credit card,0.0547,1.7,No,13,64.7776923076923,0.15384615384615385,2
CUST-13916,21,Male,56,Month-to-month,Fiber optic,Yes,Yes,81.07,4512.87,66.37,22,1,0,Bank transfer,0.0706,18.96,No,56,80.58696428571429,0.017857142857142856,3
CUST-13917,67,Male,43,One year,Cable,Yes,Yes,59.87,2428.7,49.32,19,3,1,Credit card,0.1926,5.91,No,43,56.481395348837204,0.06976744186046512,3
CUST-13918,21,Female,28,Month-to-month,Fiber optic,Yes,No,81.27,2239.37,33.42,18,1,1,Credit card,0.0879,-4.84,Yes,28,79.97749999999999,0.03571428571428571,2
CUST-13919,53,Female,71,Two year,DSL,Yes,No,55.82,3997.78,64.11,24,1,0,Bank transfer,0.1127,-6.18,No,71,56.30676056338029,0.014084507042253521,2
CUST-13920,72,Male,28,One year,Fiber optic,Yes,Yes,41.07,1042.82,55.23,14,1,1,Electronic check,0.1034,20.99,No,28,37.24357142857143,0.03571428571428571,3
CUST-13921,53,Female,64,Month-to-month,Fiber optic,Yes,Yes,89.73,5646.354800000002,73.08,12,2,0,Mailed check,0.0778,11.37,No,64,88.22429375000003,0.03125,3
CUST-13922,45,Female,25,Month-to-month,Fiber optic,Yes,Yes,49.66,1255.3,54.66,14,3,1,Bank transfer,0.218,-0.16,No,25,50.211999999999996,0.12,3
CUST-13923,42,Female,2,Two year,Fiber optic,Yes,Yes,84.68,128.3,98.65,16,1,0,Bank transfer,0.197,3.62,No,2,64.15,0.5,3
CUST-13924,55,Male,8,One year,Fiber optic,Yes,Yes,85.19,751.33,66.12,17,3,1,Bank transfer,0.4931,-3.34,No,8,93.91625,0.375,3
CUST-13925,51,Male,20,Month-to-month,Fiber optic,Yes,Yes,76.39,1644.33,87.07,9,3,0,Electronic check,0.0866,-28.3,Yes,20,82.2165,0.15,3
CUST-13926,47,Male,14,Month-to-month,Fiber optic,Yes,No,48.62,627.57,53.02,20,4,1,Bank transfer,0.0734,3.04,No,14,44.82642857142857,0.2857142857142857,2
CUST-13927,26,Male,12,Month-to-month,DSL,No,No,54.27,567.51,82.64,22,3,0,Bank transfer,0.0629,-12.94,No,12,47.2925,0.25,1
CUST-13928,56,Male,28,One year,Cable,Yes,Yes,79.54,2301.96,79.97,14,2,0,Bank transfer,0.4227,-2.34,No,28,82.21285714285715,0.07142857142857142,3
CUST-13929,60,Male,71,One year,Fiber optic,Yes,Yes,62.82,4388.4,48.66,27,1,1,Electronic check,0.0864,-13.12,No,71,61.80845070422534,0.014084507042253521,3
CUST-13930,59,Male,15,Two year,Cable,Yes,Yes,67.27,864.75,29.06,18,0,1,Credit card,0.2908,-0.23,No,15,57.65,0.0,3
CUST-13931,22,Male,17,Month-to-month,DSL,Yes,No,52.55,977.61,95.44,21,2,2,Bank transfer,0.1815,-9.95,Yes,17,57.506470588235295,0.11764705882352941,2
CUST-13932,58,Male,72,One year,DSL,Yes,No,47.79,3377.62,54.92,17,1,1,Credit card,0.1986,2.82,No,72,46.91138888888889,0.013888888888888888,2
CUST-13933,60,Female,15,Month-to-month,Cable,Yes,No,58.09,933.03,49.49,10,6,0,Electronic check,0.1468,10.33,Yes,15,62.202,0.4,2
CUST-13934,28,Female,60,One year,Cable,Yes,No,57.8,3309.24,57.79,17,4,0,Bank transfer,0.074,5.75,No,60,55.153999999999996,0.06666666666666667,2
CUST-13935,67,Male,45,Month-to-month,Cable,Yes,No,67.44,3063.53,42.28,18,1,1,Electronic check,0.0851,-15.68,No,45,68.07844444444444,0.022222222222222223,2
CUST-13936,48,Female,67,Two year,Fiber optic,Yes,Yes,87.47,5646.354800000002,80.12,20,3,1,Credit card,0.2143,-17.98,No,67,84.273952238806,0.04477611940298507,3
CUST-13937,45,Male,41,Month-to-month,Cable,Yes,No,60.46,2575.96,64.78,13,1,0,Bank transfer,0.0245,-13.39,No,41,62.82829268292683,0.024390243902439025,2
CUST-13938,59,Female,43,One year,Fiber optic,Yes,Yes,82.12,3322.78,66.26,15,3,0,Bank transfer,0.0405,14.31,No,43,77.2739534883721,0.06976744186046512,3
CUST-13939,47,Female,17,Two year,Fiber optic,Yes,No,36.23,460.26,92.32,21,2,1,Mailed check,0.527,28.26,No,17,27.074117647058824,0.11764705882352941,2
CUST-13940,49,Female,42,One year,DSL,Yes,Yes,73.1,3216.64,67.39,16,1,0,Electronic check,0.1761,-6.07,No,42,76.58666666666666,0.023809523809523808,3
CUST-13941,36,Female,49,Month-to-month,Fiber optic,Yes,Yes,81.68,3990.88,102.81,22,1,0,Bank transfer,0.1486,-10.28,No,49,81.4465306122449,0.02040816326530612,3
CUST-13942,71,Female,72,One year,Fiber optic,Yes,Yes,89.99160000000003,5646.354800000002,64.52,22,2,0,Credit card,0.1814,18.64,No,72,78.42159444444447,0.027777777777777776,3
CUST-13943,74,Female,7,Month-to-month,DSL,Yes,Yes,65.85,509.31,28.86,12,2,1,Bank transfer,0.0125,-3.02,Yes,7,72.75857142857143,0.2857142857142857,3
CUST-13944,25,Male,12,Month-to-month,DSL,Yes,No,54.18,589.29,43.72,17,1,3,Credit card,0.1102,1.05,Yes,12,49.107499999999995,0.08333333333333333,2
CUST-13945,60,Male,2,One year,Cable,Yes,Yes,56.42,57.8244,47.54,13,2,0,Mailed check,0.0088,3.95,No,2,28.9122,1.0,3
CUST-13946,19,Female,57,One year,Cable,Yes,Yes,75.67,4511.86,67.71,16,0,0,Credit card,0.1108,-6.21,No,57,79.15543859649122,0.0,3
CUST-13947,39,Male,6,Month-to-month,Fiber optic,Yes,Yes,66.97,346.56,101.53,18,1,0,Electronic check,0.1567,-7.31,No,6,57.76,0.16666666666666666,3
CUST-13948,74,Female,66,Two year,DSL,Yes,No,48.71,2975.84,69.53,21,4,1,Electronic check,0.2657,1.07,No,66,45.08848484848485,0.06060606060606061,2
CUST-13949,28,Female,27,Month-to-month,Cable,Yes,No,48.49,1267.88,59.51,20,0,0,Mailed check,0.0641,-2.93,No,27,46.958518518518524,0.0,2
CUST-13950,39,Male,21,Two year,Cable,Yes,No,64.9,1266.28,57.72,24,5,1,Electronic check,0.4329,-19.37,Yes,21,60.29904761904762,0.23809523809523808,2
CUST-13951,30,Male,71,One year,DSL,Yes,Yes,56.19,3704.39,78.09,21,2,1,Bank transfer,0.1108,-8.78,No,71,52.174507042253516,0.028169014084507043,3
CUST-13952,60,Female,52,Two year,Fiber optic,Yes,Yes,49.64,2659.91,74.97,13,0,0,Mailed check,0.0057,0.34,No,52,51.152115384615385,0.0,3
CUST-13953,44,Male,40,Two year,Fiber optic,No,Yes,56.36,2404.07,84.14,19,2,0,Credit card,0.0069,-4.65,No,40,60.10175,0.05,2
CUST-13954,52,Female,65,Two year,Cable,Yes,Yes,73.33,4807.33,48.11,21,3,2,Electronic check,0.0909,7.96,No,65,73.95892307692307,0.046153846153846156,3
CUST-13955,72,Female,55,One year,Cable,Yes,Yes,72.91,3987.58,119.02,24,2,0,Credit card,0.0166,-7.35,No,55,72.50145454545455,0.03636363636363636,3
CUST-13956,48,Male,46,Month-to-month,DSL,Yes,No,42.87,1915.91,56.73,19,1,0,Bank transfer,0.2744,23.75,No,46,41.65021739130435,0.021739130434782608,2
CUST-13957,60,Female,24,Month-to-month,Fiber optic,Yes,No,66.24,1564.22,49.75,20,1,0,Mailed check,0.1574,2.63,Yes,24,65.17583333333333,0.041666666666666664,2
CUST-13958,23,Female,71,One year,Cable,Yes,Yes,76.43,5527.8,93.67,25,1,1,Bank transfer,0.1163,2.9,No,71,77.85633802816902,0.014084507042253521,3
CUST-13959,30,Female,52,Month-to-month,Fiber optic,Yes,No,71.99,3490.29,86.66,20,2,0,Bank transfer,0.0412,-4.17,No,52,67.12096153846154,0.038461538461538464,2
CUST-13960,72,Male,69,Two year,Fiber optic,Yes,Yes,85.02,5646.354800000002,49.55,13,2,0,Electronic check,0.056,-1.19,No,69,81.83122898550728,0.028985507246376812,3
CUST-13961,67,Female,70,Month-to-month,Fiber optic,Yes,Yes,66.68,4791.44,81.27,21,3,1,Electronic check,0.0701,-20.68,No,70,68.44914285714285,0.04285714285714286,3
CUST-13962,56,Female,40,Two year,Cable,Yes,No,56.91,2113.73,54.78,14,0,0,Bank transfer,0.0176,2.0,No,40,52.84325,0.0,2
CUST-13963,39,Male,26,Month-to-month,Fiber optic,Yes,No,77.26,2116.84,75.05,12,3,0,Credit card,0.4316,25.62,No,26,81.41692307692308,0.11538461538461539,2
CUST-13964,29,Female,69,Two year,DSL,Yes,No,44.96,3293.03,70.63,25,1,2,Bank transfer,0.1984,12.76,No,69,47.72507246376812,0.014492753623188406,2
CUST-13965,67,Female,72,Two year,Fiber optic,Yes,No,31.52,2198.06,120.93070000000002,15,2,0,Credit card,0.0878,-17.58,No,72,30.52861111111111,0.027777777777777776,2
CUST-13966,63,Male,9,Month-to-month,Cable,Yes,Yes,67.0,438.23,98.37,13,5,1,Electronic check,0.2367,5.48,No,9,48.69222222222223,0.5555555555555556,3
CUST-13967,32,Female,46,One year,DSL,Yes,No,44.7,1979.6,90.6,26,4,0,Electronic check,0.0419,7.35,No,46,43.03478260869565,0.08695652173913043,2
CUST-13968,52,Female,44,Month-to-month,DSL,Yes,No,60.05,2682.05,83.37,14,4,0,Bank transfer,0.4546,20.22,Yes,44,60.95568181818182,0.09090909090909091,2
CUST-13969,53,Female,54,One year,Fiber optic,Yes,Yes,84.14,4839.83,34.92,20,3,0,Credit card,0.1427,-7.46,No,54,89.62648148148148,0.05555555555555555,3
CUST-13970,45,Male,71,Two year,DSL,No,No,42.05,2890.76,69.44,28,1,0,Bank transfer,0.0755,29.42,No,71,40.714929577464794,0.014084507042253521,1
CUST-13971,71,Female,19,Month-to-month,Fiber optic,Yes,No,84.83,1522.75,54.47,18,2,0,Bank transfer,0.066,3.35,No,19,80.14473684210526,0.10526315789473684,2
CUST-13972,25,Other,71,Month-to-month,Fiber optic,Yes,No,69.28,4903.66,63.77,16,0,0,Electronic check,0.0902,-7.95,No,71,69.0656338028169,0.0,2
CUST-13973,32,Female,47,Month-to-month,Fiber optic,Yes,Yes,82.62,3897.35,67.06,9,1,0,Credit card,0.0271,-17.58,No,47,82.92234042553191,0.02127659574468085,3
CUST-13974,23,Male,6,Month-to-month,DSL,Yes,Yes,52.71,313.26,23.84,21,3,0,Mailed check,0.0805,0.57,Yes,6,52.21,0.5,3
CUST-13975,58,Male,37,Two year,Fiber optic,Yes,No,69.86,2383.63,58.19,20,4,1,Credit card,0.271,4.48,No,37,64.42243243243243,0.10810810810810811,2
CUST-13976,55,Female,10,Month-to-month,Fiber optic,No,No,67.0,521.93,68.05,11,0,2,Credit card,0.1201,-11.71,Yes,10,52.193,0.0,1
CUST-13977,75,Male,69,Two year,Cable,Yes,Yes,71.76,5048.06,87.21,21,1,1,Credit card,0.3725,9.49,No,69,73.16028985507246,0.014492753623188406,3
CUST-13978,49,Male,55,Two year,Fiber optic,Yes,Yes,72.8,4157.63,46.19,14,3,0,Credit card,0.1028,8.32,No,55,75.59327272727273,0.05454545454545454,3
CUST-13979,26,Male,66,Two year,Cable,Yes,Yes,58.02,3669.33,46.03,16,0,1,Credit card,0.1814,2.1,No,66,55.59590909090909,0.0,3
CUST-13980,44,Female,44,One year,DSL,Yes,Yes,59.68,2771.62,44.44,17,2,1,Electronic check,0.1033,-8.3,No,44,62.99136363636364,0.045454545454545456,3
CUST-13981,23,Male,29,Month-to-month,DSL,Yes,No,52.89,1254.3,57.36,25,1,1,Bank transfer,0.1041,2.23,No,29,43.251724137931035,0.034482758620689655,2
CUST-13982,56,Female,31,One year,Fiber optic,Yes,No,56.33,1777.25,37.94,21,1,1,Mailed check,0.1273,24.1,No,31,57.33064516129032,0.03225806451612903,2
CUST-13983,57,Female,69,One year,Fiber optic,No,No,77.23,5288.45,96.85,17,4,0,Credit card,0.073,-9.1,No,69,76.64420289855072,0.057971014492753624,1
CUST-13984,67,Female,11,Two year,Cable,Yes,No,60.3,704.94,83.62,19,1,0,Credit card,0.1284,-19.09,No,11,64.08545454545455,0.09090909090909091,2
CUST-13985,37,Female,64,Month-to-month,DSL,Yes,No,35.93,2135.44,120.93070000000002,17,1,1,Electronic check,0.1916,-2.46,No,64,33.36625,0.015625,2
CUST-13986,35,Male,31,Month-to-month,Fiber optic,Yes,No,73.06,2360.83,52.25,21,2,1,Credit card,0.0392,-7.72,No,31,76.1558064516129,0.06451612903225806,2
CUST-13987,22,Female,43,Two year,Fiber optic,Yes,Yes,67.83,2877.8,85.65,19,3,1,Electronic check,0.147,-20.24,Yes,43,66.92558139534884,0.06976744186046512,3
CUST-13988,42,Male,49,Two year,DSL,Yes,Yes,51.92,2449.94,35.88,23,2,0,Electronic check,0.0642,6.89,No,49,49.998775510204084,0.04081632653061224,3
CUST-13989,45,Other,6,Month-to-month,Fiber optic,Yes,No,73.35,383.51,100.27,20,3,1,Bank transfer,0.124,-13.83,No,6,63.91833333333333,0.5,2
CUST-13990,61,Male,11,One year,DSL,Yes,Yes,50.28,639.82,59.85,12,3,1,Bank transfer,0.022,-15.07,No,11,58.16545454545455,0.2727272727272727,3
CUST-13991,61,Female,12,Month-to-month,DSL,Yes,Yes,52.44,619.75,62.98,22,3,0,Bank transfer,0.2789,11.84,Yes,12,51.645833333333336,0.25,3
CUST-13992,26,Female,57,Month-to-month,DSL,Yes,Yes,65.06,3745.68,95.61,21,0,1,Bank transfer,0.1497,18.81,Yes,57,65.71368421052631,0.0,3
CUST-13993,34,Male,6,Month-to-month,Cable,Yes,No,57.31,425.13,94.15,23,0,0,Credit card,0.0316,33.04,No,6,70.855,0.0,2
CUST-13994,47,Female,44,Month-to-month,DSL,No,Yes,47.91,2019.89,41.48,18,2,0,Electronic check,0.1969,-16.69,No,44,45.90659090909091,0.045454545454545456,2
CUST-13995,37,Male,8,Month-to-month,Cable,Yes,No,56.88,377.58,62.46,23,3,0,Electronic check,0.2091,6.72,No,8,47.1975,0.375,2
CUST-13996,19,Male,56,Month-to-month,DSL,Yes,Yes,70.99,4284.34,99.2,16,3,1,Credit card,0.0929,-14.82,No,56,76.50607142857143,0.05357142857142857,3
CUST-13997,67,Male,71,Month-to-month,DSL,Yes,No,55.98,3811.95,56.17,15,2,0,Mailed check,0.2842,2.86,No,71,53.68943661971831,0.028169014084507043,2
CUST-13998,60,Male,30,Month-to-month,Cable,Yes,No,48.39,1193.63,72.34,11,2,0,Mailed check,0.0031,0.12,No,30,39.787666666666674,0.06666666666666667,2
CUST-13999,48,Female,16,Month-to-month,DSL,Yes,No,60.58,872.89,77.91,16,2,0,Electronic check,0.2682,-23.7,No,16,54.555625,0.125,2
CUST-14000,36,Female,33,One year,Fiber optic,Yes,No,67.09,2174.14,98.81,15,1,1,Bank transfer,0.0649,8.34,No,33,65.8830303030303,0.030303030303030304,2
CUST-14001,66,Male,50,One year,Fiber optic,Yes,No,35.46,1859.0,81.03,17,3,0,Credit card,0.1403,1.98,No,50,37.18,0.06,2
CUST-14002,20,Female,53,One year,Fiber optic,Yes,Yes,38.26,1945.67,59.16,18,2,0,Electronic check,0.189,9.26,No,53,36.710754716981135,0.03773584905660377,3
CUST-14003,43,Female,46,Month-to-month,Fiber optic,Yes,Yes,75.8,3576.89,17.88,17,0,0,Credit card,0.0769,-13.12,No,46,77.75847826086957,0.0,3
CUST-14004,64,Female,42,Month-to-month,DSL,Yes,No,51.41,2099.08,81.89,21,1,2,Bank transfer,0.1134,27.38,No,42,49.978095238095236,0.023809523809523808,2
CUST-14005,73,Male,46,Two year,Cable,Yes,No,58.55,2752.35,69.14,13,3,0,Credit card,0.0678,5.17,No,46,59.83369565217391,0.06521739130434782,2
CUST-14006,32,Female,16,Two year,Fiber optic,Yes,No,48.14,900.49,107.62,25,1,1,Electronic check,0.2108,6.0,No,16,56.280625,0.0625,2
CUST-14007,55,Male,15,Two year,DSL,Yes,No,42.08,553.39,78.82,24,2,0,Electronic check,0.0934,18.57,No,15,36.89266666666666,0.13333333333333333,2
CUST-14008,29,Female,68,Two year,Fiber optic,Yes,No,68.99,4790.7,51.4,19,0,2,Electronic check,0.1776,1.83,No,68,70.4514705882353,0.0,2
